Time	AcqTime	AMB_Humidity	AMB_Pressure	AMB_Temperature	GPS_Altitude	GPS_GroundSpeed	GPS_Latitude	GPS_Longitude	GPS_ModeIndicator	GPS_Quality	GPS_Satellites	GPS_Separation	GPS_TrueCourse	GPS_UTCTime	OBD_Absolute_load_value_(PID_67)	OBD_Accelerator_Pedal_Position_D_(PID_73)	OBD_Calculated_engine_load_value_(PID_4)	OBD_Engine_Coolant_Temperature_(PID_5)	OBD_Vehicle_Speed_(PID_13)	OBD_Engine_RPM_(PID_12)
85500	787,495	17,2307	974,2339	15,7272	383,3	0,1	47,0698	15,4093	0	2	6	43,8	339,3	112148	25,1008	14,5077	21,1788	43	0	792,5
86000	787,995	17,2547	974,4739	15,7848	383,1	0,1	47,0698	15,4093	0	2	7	43,8	339,3	112149	26,2774	14,5077	21,9632	43	0	784,5
86500	788,495	17,2547	974,2339	15,7848	383,1	0,1	47,0698	15,4093	0	2	7	43,8	339,3	112149	25,8852	14,5077	21,9632	43	0	791
87000	788,995	17,3027	974,2339	15,756	383,1	0,9	47,0697	15,4093	0	2	7	43,8	339,3	112150	26,6696	14,5077	22,3554	43	0	792,5
87500	789,495	17,2787	974,2339	15,756	383,1	0,9	47,0697	15,4093	0	2	7	43,8	339,3	112150	25,1008	14,5077	21,1788	44	0	792
88000	789,995	17,3027	974,2339	15,7848	383,1	0,2	47,0698	15,4093	0	2	8	43,8	339,3	112151	26,2774	14,5077	22,3554	44	0	788
88500	790,495	17,3027	973,9939	15,756	383,1	0,2	47,0698	15,4093	0	2	8	43,8	339,3	112151	25,8852	14,5077	21,571	44	0	792,5
89000	790,995	17,2787	973,7539	15,756	383,2	0,3	47,0698	15,4093	0	2	8	43,8	339,3	112152	25,8852	14,5077	21,9632	44	0	793,5
89500	791,495	17,3027	974,2339	15,756	383,2	0,3	47,0698	15,4093	0	2	8	43,8	339,3	112152	25,1008	14,5077	21,1788	44	0	785,5
90000	791,995	17,2788	973,9948	15,7847	383,2	0,3	47,0698	15,4093	0	2	8	43,8	339,3	112152,996	25,4914	14,5077	21,5694	44	0	781,0181
90500	792,495	17,3027	974,2339	15,756	383,2	0,3	47,0698	15,4093	0	2	8	43,8	339,3	112153	25,493	14,5077	21,1788	44	0	786,5
91000	792,995	17,3027	974,2339	15,756	383,3	0,3	47,0698	15,4093	0	2	8	43,8	339,3	112154	25,8852	14,5077	21,9632	44	0	791,5
91500	793,495	17,2788	974,2339	15,756	383,3	0,3	47,0698	15,4093	0	2	8	43,8	339,3	112154	25,4953	14,5077	21,5733	44	0	790,0089
92000	793,995	17,3027	973,9939	15,756	383,4	0,3	47,0698	15,4093	0	2	7	43,8	339,3	112155	25,493	14,5077	21,571	44	0	785
92500	794,495	17,3027	974,2339	15,7272	383,4	0,3	47,0698	15,4093	0	2	7	43,8	339,3	112155	25,1008	14,5077	21,571	44	0	791
93000	794,995	17,3027	974,4739	15,7272	383,5	0,2	47,0698	15,4093	0	2	7	43,8	339,3	112156	25,493	14,5077	21,9632	44	0	779,5
93500	795,495	17,2787	974,2339	15,7273	383,5	0,2	47,0698	15,4093	0	2	7	43,8	339,3	112156,002	25,4938	14,5077	21,5718	44	0	783,9922
94000	795,995	17,2787	974,2334	15,756	383,5	0,2	47,0698	15,4093	0	2	7	43,8	339,3	112157	25,8844	14,5077	21,9624	44	0	780,0068
94500	796,495	17,3027	973,9943	15,7273	383,5	0,2	47,0698	15,4093	0	2	7	43,8	339,3	112157,0019	25,493	14,5077	21,571	44	0	783,4864
95000	796,995	17,3027	974,2339	15,756	383,5	0,2	47,0698	15,4093	0	2	7	43,8	339,3	112158	25,493	14,5077	21,571	44	0	776,5
95500	797,495	17,2787	974,473	15,7273	383,5	0,2	47,0698	15,4093	0	2	6,9981	43,8	339,3	112158,0019	25,1153	14,5077	21,191	44	0	784,0575
96000	797,995	17,3027	973,9939	15,756	383,5	0,2	47,0698	15,4093	0	2	6	43,8	339,3	112159	32,5526	14,5077	27,454	44	0	813,5
96500	798,495	17,3987	973,9939	15,7272	383,5	0,2	47,0698	15,4093	0	2	6	43,8	339,3	112159	60,0066	28,2312	29,415	45	0	1036
97000	798,995	17,3747	974,2339	15,7272	383,6	0,2	47,0698	15,4093	0	2	7	43,8	339,3	112200	30,5916	25,8786	20,0022	45	0	1467,5
97500	799,495	17,3747	973,9939	15,7272	383,6	0,1	47,0698	15,4093	0	2	7	43,8	339,3	112200	51,7704	30,5838	43,142	45	2	1528,5
98000	799,995	17,3747	974,4739	15,756	383,5	0,1	47,0698	15,4093	0	2	7	43,8	339,3	112201	67,8506	27,8391	54,5158	45	4	1213
98500	800,495	17,3747	974,2339	15,756	383,5	0,9	47,0698	15,4093	0	2	7	43,8	339,3	112201	77,6556	27,8391	52,947	45	7	1396
99000	800,995	17,3747	974,2339	15,7272	383,4	0,9	47,0698	15,4093	0	2	8	43,8	339,3	112202	83,5386	27,8391	60,0066	45	10	1300,5
99500	801,495	17,3747	974,2339	15,7272	383,4	4,2	47,0698	15,4093	0	2	8	43,8	339,3	112202	51,3782	29,0154	32,5526	45	14	1389
100000	801,995	17,3987	974,4739	15,756	383,2	4,2	47,0698	15,4093	0	2	8	43,8	339,3	112203	54,908	32,9364	33,7292	45	14	1565
100500	802,495	17,3747	973,9939	15,7272	383,2	13,4	47,0698	15,4093	0	2	8	43,8	340,3	112203	63,5364	35,289	34,1214	45	16	1646
101000	802,995	17,3507	973,9939	15,6696	382,7	13,4	47,0698	15,4093	0	2	8	43,8	340,3	112204	36,8668	31,7601	25,8852	45	18	1898,5
101500	803,495	17,3746	974,2334	15,6696	382,7	16,8932	47,0698	15,4093	0	2	8	43,8	341,1983	112204	16,5122	14,5413	11,0107	45	18	1400,9717
102000	803,995	17,3747	974,2339	15,6984	382,4	16,9	47,0699	15,4093	0	2	8	43,8	341,2	112205	21,571	22,7418	17,649	46	18	1190,5
102500	804,495	17,3987	974,2339	15,6696	382,4	17,6	47,0699	15,4093	0	2	8	43,8	342	112205	31,7682	30,1917	24,3164	46	18	1212
103000	804,995	17,3747	974,4739	15,6696	381,8	18,1	47,0699	15,4093	0	2	8	43,8	344,1	112206	59,6144	33,3285	45,8874	46	18	1203,5
103500	805,495	17,3747	974,2339	15,6696	381,8	18,1	47,0699	15,4093	0	2	8	43,8	344,1	112206	70,9882	34,5048	48,6328	46	20	1283,5
104000	805,995	17,3747	973,9939	15,6984	381,7	18,1	47,07	15,4093	0	2	9	43,8	344,1	112207	55,6924	32,9364	38,8278	46	21	1416,5
104500	806,495	17,3747	973,7539	15,6984	381,7	19,8	47,07	15,4093	0	2	9	43,8	345,1	112207	50,5938	32,5443	31,7682	46	23	1550,5
105000	806,995	17,3747	974,2339	15,6696	381,5	23,1	47,07	15,4093	0	2	8	43,8	346,4	112208	52,1626	32,9364	28,6306	46	24	1550
105500	807,495	17,4466	974,2339	15,6696	381,5	23,1	47,07	15,4093	0	2	8	43,8	346,4	112208	51,3797	33,3277	29,4135	46	24,9981	1618,8655
106000	807,995	17,4467	974,2339	15,6984	381,3	23,1	47,0701	15,4093	0	2	9	43,8	346,4	112209	53,7314	34,1127	30,1994	46	25	1690,5
106500	808,495	17,4467	974,2339	15,6696	381,3	24,4	47,0701	15,4093	0	2	9	43,8	346,7	112209	53,7314	34,8969	29,0228	46	26	1728,5
107000	808,995	17,4467	974,4739	15,6696	381,2	24,4	47,0702	15,4093	0	2	9	43,8	346,7	112210	58,0456	35,289	30,5916	46	27	1812
107500	809,495	17,4467	973,9939	15,6984	381,2	26,2	47,0702	15,4093	0	2	9	43,8	346,4	112210	56,869	35,289	29,415	46	29	1877,5
108000	809,995	17,4467	973,9939	15,6984	381,1	26,2	47,0702	15,4093	0	2	9	43,8	346,4	112211	55,3002	35,289	27,8462	46	29	1946,5
108500	810,495	17,4707	974,4739	15,6696	381,1	28,4	47,0702	15,4093	0	2	9	43,8	345,6	112211	56,869	35,6811	27,0618	46	31	2021
109000	810,995	17,4467	973,9939	15,6696	381,1	28,4	47,0703	15,4092	0	2	9	43,8	345,6	112212	56,869	35,6811	29,0228	46	31	2076
109500	811,495	17,4467	974,2334	15,6696	381,1	30,3961	47,0703	15,4092	0	2	9	43,8	345,101	112212	57,6519	35,6811	29,4142	46	32,9961	2158,3392
110000	811,995	17,4467	973,7539	15,6984	381	30,4	47,0704	15,4092	0	2	8	43,8	345,1	112213	56,869	35,6811	29,8072	47	33	2216
110500	812,495	17,4227	973,9939	15,6408	381	31,5	47,0704	15,4092	0	2	8	43,8	344,4	112213	14,1192	14,5077	7,4518	47	34	2229,5
111000	812,995	17,4227	973,9939	15,6408	381,1	31,5	47,0704	15,4092	0	2	7	43,8	344,4	112214	16,8646	14,5077	11,766	47	34	1537,5
111500	813,495	17,4467	974,2339	15,6408	381,1	33	47,0704	15,4092	0	2	7	43,8	344,2	112214	22,7476	24,7023	13,3348	47	33	1152,5
112000	813,995	17,4227	974,4739	15,6696	381	33	47,0705	15,4091	0	2	8	43,8	344,2	112215	27,8462	31,368	15,688	47	33	1506
112500	814,495	17,4227	974,2348	15,6696	381	34,8924	47,0705	15,4091	0	2	8	43,8	345,2956	112215	44,6431	32,5396	28,5787	47	33	1490,5622
113000	814,995	17,4467	973,7539	15,6408	381	34,9	47,0706	15,4091	0	2	6	43,8	345,3	112216	51,7704	33,3285	31,7682	48	33	1522,5
113500	815,495	17,4227	973,7539	15,6408	381	33,4	47,0706	15,4091	0	2	6	43,8	345,9	112216	49,8094	32,9364	29,8072	48	33	1537
114000	815,995	17,4227	973,9939	15,6696	380,8	33,4	47,0707	15,4091	0	2	6	43,8	345,9	112217	44,7108	31,7601	26,2774	48	34	1559
114500	816,495	17,4466	973,7543	15,6409	380,8	34,4979	47,0707	15,4091	0	2	6	43,8	346,6985	112217	40,405	30,9774	23,1459	48	34	1559,9981
115000	816,995	17,3747	974,2339	15,612	380,7	34,4	47,0708	15,409	0	2	5	43,8	347	112218	34,1214	29,7996	20,0022	48	34	1561
115500	817,495	17,3747	973,9939	15,6408	380,7	34,4	47,0708	15,409	0	2	5	43,8	347	112218	32,9448	29,4075	19,61	48	34	1558,5
116000	817,995	17,3747	973,9939	15,6408	380,6	34,4	47,0709	15,409	0	2	7	43,8	347	112219	32,9448	29,0154	19,61	49	34	1564
116500	818,495	17,3987	973,9939	15,6408	380,6	36,1	47,0709	15,409	0	2	7	43,8	347,7	112219	32,9448	29,0154	19,61	49	34	1551,5
117000	818,995	17,3747	974,2339	15,612	380,5	35,5	47,071	15,409	0	2	7	43,8	347,4	112220	33,337	29,4075	19,61	49	34	1556,5
117500	819,495	17,3747	973,9939	15,612	380,5	35,5	47,071	15,409	0	2	7	43,8	347,4	112220	34,1214	29,4075	20,3944	49	34	1549,5
118000	819,995	17,3747	973,9939	15,6408	380,2	35,5	47,071	15,409	0	2	7	43,8	347,4	112221	40,3966	30,5838	25,1008	49	34	1563
118500	820,495	17,3747	974,2339	15,6408	380,2	35	47,071	15,409	0	2	7	43,8	347,4	112221	46,2796	31,368	27,454	49	34	1555,5
119000	820,995	17,3987	974,4739	15,6408	379,8	34,5	47,0711	15,4089	0	2	7	43,8	347,1	112222	45,103	31,368	26,6696	49	34	1567
119500	821,495	17,1827	973,9939	15,5832	379,801	34,5019	47,0711	15,4089	0	2	7,0019	43,8	347,0998	112222,0019	50,5938	32,9364	29,8064	49	34,0019	1582,5234
120000	821,995	17,1827	973,9939	15,5832	380,3	35,5	47,0712	15,4089	0	2	8	43,8	347	112223	50,5938	32,9364	29,415	49	35	1594,5
120500	822,495	17,2067	974,2339	15,5832	380,3	35,5	47,0712	15,4089	0	2	8	43,8	347	112223	49,8094	32,9364	28,2384	49	35	1615,5
121000	822,995	17,2067	973,9939	15,5832	380,2	35,5	47,0713	15,4089	0	2	9	43,8	347	112224	48,6328	32,9364	27,8462	49	36	1633,5
121500	823,495	17,2067	973,7539	15,5832	380,2	35,5	47,0713	15,4089	0	2	9	43,8	346,3	112224	46,6718	32,9364	26,2774	49	36	1666
122000	823,995	17,2067	974,2319	15,6119	380,2	36,8944	47,0714	15,4088	0	2	9	43,8	346,3	112224,996	44,328	32,1553	24,7149	49	36	1668,49
122500	824,495	17,2067	973,9939	15,5832	380,2	36,9	47,0714	15,4088	0	2	9	43,8	346,3	112225	41,9654	31,7601	23,532	49	36	1678,5
123000	824,995	17,2067	973,7539	15,5832	380,4	38,2	47,0715	15,4088	0	2	9	43,8	346,5	112226	34,5136	30,1917	18,8256	49	37	1683
123500	825,495	17,1827	973,9939	15,5544	380,4	38,2	47,0715	15,4088	0	2	9	43,8	346,5	112226	28,6306	27,8391	16,0802	50	37	1671,5
124000	825,995	17,1824	973,9948	15,612	380,2	38,1971	47,0716	15,4088	0	2	9	43,8	346,4984	112227	28,6337	28,6241	16,0817	50	36	1668,9883
124500	826,495	17,0387	974,4739	15,5832	380,2	36,7	47,0716	15,4088	0	2	9	43,8	345,7	112227	30,1994	29,0154	16,8646	50	36	1663
125000	826,995	17,0626	974,2339	15,5544	380,1	36,7002	47,0716	15,4087	0	2	9	43,8	345,6996	112228	31,3752	29,0146	17,649	50	36	1654,4883
125500	827,495	17,0387	974,2339	15,5544	380,1	36,8	47,0716	15,4087	0	2	9	43,8	345,5	112228	30,9838	28,6233	17,649	50	36	1648,5
126000	827,995	17,0387	973,7548	15,6119	379,5012	36,8	47,0717	15,4087	0	2	9	43,8	345,5	112228,9981	34,1153	30,58	19,9976	50	36	1643,0107
126500	828,495	17,0626	973,9934	15,5833	379,5	35,5025	47,0717	15,4087	0	2	9	43,8	344,9012	112229	44,2987	31,3665	25,0908	50	36	1657,4717
127000	828,995	17,0627	973,9939	15,5832	379,3	35,5	47,0718	15,4087	0	2	9	43,8	344,9	112230	48,2406	32,1522	27,0618	50	36	1669,5
127500	829,495	17,0627	973,7539	15,5832	379,3	36,1	47,0718	15,4087	0	2	9	43,8	345	112230	47,4562	32,5443	26,2774	51	37	1678
128000	829,995	17,0387	974,2339	15,612	379,2	36,1	47,0719	15,4086	0	2	9	43,8	345	112231	46,6718	32,5443	25,493	51	37	1702,5
128500	830,495	17,0627	974,4739	15,5832	379,2	36,9	47,0719	15,4086	0	2	9	43,8	345,6	112231	45,4952	32,5443	25,1008	51	37	1725,5
129000	830,995	16,8707	973,7539	15,5544	379,4	36,9	47,072	15,4086	0	2	9	43,8	345,6	112232	45,103	32,5443	24,7086	51	37	1738,5
129500	831,495	16,8707	973,7539	15,5544	379,4	36,9	47,072	15,4086	0	2	9	43,8	346,1	112232	44,3186	32,5443	23,9242	51	38	1748,5
130000	831,995	16,8707	973,9939	15,5544	379,8	36,9	47,0721	15,4086	0	2	8	43,8	346,1	112233	43,9264	32,1522	23,1398	51	38	1763,5
130500	832,495	16,8707	973,7539	15,5544	379,8	37,9	47,0721	15,4086	0	2	8	43,8	346,2	112233	41,9654	31,368	21,1788	51	39	1769
131000	832,995	16,8947	973,7539	15,5832	380,7	37,9	47,0722	15,4085	0	2	9	43,8	346,2	112234	38,4356	31,368	20,7866	51	39	1789
131500	833,495	16,8707	973,9939	15,5544	380,7	40	47,0722	15,4085	0	2	9	43,8	346,5	112234	40,0044	31,7601	21,1788	52	39	1795
132000	833,995	16,8947	973,7539	15,5832	380,7	40	47,0723	15,4085	0	2	9	43,8	346,5	112235	40,3966	31,368	21,1788	52	39	1804
132500	834,495	16,8947	973,7539	15,5832	380,7	40,4	47,0723	15,4085	0	2	9	43,8	346,2	112235	17,649	20,3892	9,805	52	39	1708,5
133000	834,995	16,8947	973,7539	15,5832	380,7	40,4	47,0724	15,4085	0	2	9	43,8	346,2	112236	29,415	14,5077	26,2774	52	39	1188,5
133500	835,495	16,7747	973,7539	15,5256	380,7	39,3	47,0724	15,4085	0	2	9	43,8	345,7	112236	20,0022	14,5077	14,1192	52	37	1210
134000	835,995	16,7267	973,9939	15,5256	381	39,3	47,0725	15,4084	0	2	9	43,8	345,7	112237	18,4334	14,5077	13,727	52	36	1169,5
134500	836,495	16,7746	973,7543	15,5256	381	40,5975	47,0725	15,4084	0	2	9	43,8	345,9994	112237	18,042	14,5077	14,1184	52	34,0039	1118,1004
135000	836,995	16,7507	973,9939	15,5256	381,2	40,6	47,0726	15,4084	0	2	9	43,8	346	112238	19,61	14,5077	15,688	52	31	1029
135500	837,495	16,7507	973,9939	15,5256	381,2	36,8074	47,0726	15,4084	0	2	9	43,8	345,6008	112238	20,0014	14,5077	16,4709	52	26,0097	973,1092
136000	837,995	16,7507	973,9939	15,5256	380,8	36,8	47,0726	15,4084	0	2	8	43,8	345,6	112239	21,1788	14,5077	17,649	52	23	943
136500	838,495	16,7746	974,2329	15,5256	380,8	29,1309	47,0726	15,4084	0	2	8	43,8	344,3052	112239	21,1788	14,5077	17,649	52	19,016	914,1164
137000	838,995	16,7507	973,9939	15,5256	380,3	29,1	47,0727	15,4083	0	2	9	43,8	344,3	112240	22,3554	14,5077	18,8256	52	16	876
137500	839,495	16,7268	974,2329	15,5256	380,3	22,4269	47,0727	15,4083	0	2	9	43,8	343,6028	112240	23,1367	14,5077	19,6069	52	12,016	871,0201
138000	839,995	16,7507	974,2339	15,5544	379,9	22,4	47,0727	15,4083	0	2	9	43,8	343,6	112241	23,532	14,5077	19,61	52	9	866,5
138500	840,495	16,583	973,9943	15,4969	379,9	14,6152	47,0727	15,4083	0	2	9	43,8	341,6039	112241	23,1406	14,5077	19,2186	52	7,0039	870,4922
139000	840,995	16,5827	973,9939	15,4968	379,6	14,6	47,0728	15,4083	0	2	8	43,8	341,6	112242	23,1398	14,5077	18,4334	52	6	865
139500	841,495	16,5827	974,2334	15,4968	379,6	9,3103	47,0728	15,4083	0	2	8	43,8	341,3006	112242	22,7484	14,5077	18,8248	52	6	864,0019
140000	841,995	16,6067	974,4739	15,468	379,2	9,3	47,0728	15,4083	0	2	9	43,8	341,3	112243	22,7476	14,5077	19,2178	52	6	862,5
140500	842,495	16,5587	974,2339	15,4968	379,2	6,7	47,0728	15,4083	0	2	9	43,8	340,1	112243	22,7476	14,5077	18,8256	52	5	859,5
141000	842,995	16,5827	974,2339	15,468	378,3	6,7	47,0728	15,4083	0	2	9	43,8	340,1	112244	23,1398	14,5077	19,61	52	5	858
141500	843,495	16,5827	973,9943	15,4968	378,3	5,3027	47,0728	15,4083	0	2	9	43,8	339,8006	112244	22,3569	14,5077	18,8271	52	4,0019	858,9981
142000	843,995	16,5827	974,2339	15,5256	378,1	5,3	47,0728	15,4083	0	2	8	43,8	339,8	112245	22,7476	14,5077	19,2178	52	4	851
142500	844,495	16,5827	973,7548	15,5256	378,1	4,7012	47,0728	15,4083	0	2	8	43,8	339,301	112245	23,9219	14,5077	20,0007	52	3,0019	843,5146
143000	844,995	16,4147	974,2339	15,468	378	4,7	47,0728	15,4083	0	2	9	43,8	339,3	112246	26,6696	14,5077	21,571	52	3	847
143500	845,495	16,4147	973,9939	15,468	378	3,5	47,0728	15,4083	0	2	9	43,8	339,3	112246	22,7476	14,5077	19,61	53	2	886,5
144000	845,995	16,3907	974,4739	15,4968	377,5	3,5	47,0728	15,4083	0	2	8	43,8	339,3	112247	22,7476	14,5077	18,8256	53	1	882
144500	846,495	16,4387	973,9939	15,4392	377,5	2,2	47,0728	15,4083	0	2	8	43,8	339,3	112247	23,532	14,5077	19,61	53	0	869
145000	846,995	16,3907	973,9939	15,468	377,1	2,2	47,0728	15,4083	0	2	9	43,8	339,3	112248	24,7086	14,5077	20,0022	53	0	855
145500	847,495	16,4147	974,2339	15,4392	377,1	0,1	47,0728	15,4083	0	2	9	43,8	339,3	112248	23,1398	14,5077	19,61	53	0	855
146000	847,995	16,4147	974,4739	15,468	377,3	0,1	47,0728	15,4083	0	2	9	43,8	339,3	112249	24,7086	14,5077	20,7866	53	0	842,5
146500	848,495	16,4147	973,9948	15,4968	377,3	0,0002	47,0728	15,4083	0	2	9	43,8	339,3	112249	23,5343	14,5077	19,6123	53	0	835,0146
147000	848,995	16,3907	973,9939	15,4392	377,6	0	47,0728	15,4083	0	2	9	43,8	339,3	112250	24,7086	14,5077	20,7866	53	0	836,5
147500	849,495	16,3907	974,2339	15,4104	377,6	0	47,0728	15,4083	0	2	9	43,8	339,3	112250	21,571	14,5077	18,0412	53	0	842
148000	849,995	16,3907	974,4739	15,3816	377,9	0	47,0728	15,4083	0	2	9	43,8	339,3	112251	23,9242	14,5077	20,0022	53	0	798
148500	850,495	16,3907	974,2339	15,3528	377,9	0	47,0728	15,4083	0	2	9	43,8	339,3	112251	24,3164	14,5077	20,3944	53	0	771
149000	850,995	16,3907	974,4739	15,3528	378,1	0	47,0728	15,4083	0	2	9	43,8	339,3	112252	24,7086	14,5077	20,7866	53	0	756
149500	851,495	16,3907	974,2339	15,3816	378,1	0	47,0728	15,4083	0	2	9	43,8	339,3	112252	24,3164	14,5077	20,3944	53	0	767,5
150000	851,995	16,3907	973,9939	15,3816	378,4	0	47,0728	15,4083	0	2	9	43,8	339,3	112253	23,9242	14,5077	20,0022	53	0	781
150500	852,495	16,3907	973,9939	15,4104	378,4	0	47,0728	15,4083	0	2	9	43,8	339,3	112253	23,9242	14,5077	20,0022	53	0	767,0273
151000	852,995	16,3667	973,9939	15,3816	378,6	0	47,0728	15,4083	0	2	9	43,8	339,3	112254	25,1008	14,5077	20,7866	53	0	765,5
151500	853,495	16,3667	974,4739	15,3816	378,6	0	47,0728	15,4083	0	2	9	43,8	339,3	112254	23,9242	14,5077	20,0022	53	0	785,5
152000	853,995	16,3907	973,9939	15,3816	379	0	47,0728	15,4083	0	2	9	43,8	339,3	112255	24,3164	14,5077	20,3944	53	0	762,5
152500	854,495	16,4147	974,2339	15,3528	379	0	47,0728	15,4083	0	2	9	43,8	339,3	112255	23,9242	14,5077	20,0022	53	0	768,5
153000	854,995	16,4147	974,2339	15,3528	379,3	0	47,0728	15,4083	0	2	9	43,8	339,3	112256	23,9242	14,5077	20,0022	53	0	762
153500	855,495	16,4147	973,9939	15,3528	379,3	0	47,0728	15,4083	0	2	9	43,8	339,3	112256	23,1398	14,5077	19,61	53	0	751
154000	855,995	16,4147	974,2339	15,3816	379,2	0	47,0728	15,4083	0	2	9	43,8	339,3	112257	25,1008	14,5077	20,7866	53	0	751,5
154500	856,495	16,4147	973,9939	15,3816	379,1998	0	47,0728	15,4083	0	2	9	43,8	339,3	112257,002	23,532	14,5077	19,2201	53	0	783,9551
155000	856,995	16,4147	973,9943	15,3528	379,1	0	47,0728	15,4083	0	2	9	43,8	339,3	112258	23,5328	14,5077	20,3936	53	0	761,0127
155500	857,495	16,4147	974,2339	15,3528	379,1	0	47,0728	15,4083	0	2	9	43,8	339,3	112258	23,9242	14,5077	20,0022	53	0	767,5
156000	857,995	16,4146	974,2334	15,3528	378,9	0	47,0728	15,4083	0	2	9	43,8	339,3	112259	23,9227	14,5077	20,0007	53	0	764,5048
156500	858,495	16,3908	973,9953	15,3528	378,9	0	47,0728	15,4083	0	2	9	43,8	339,3	112259	23,1445	14,5077	19,2225	53	0	766,9852
157000	858,995	16,4627	974,4739	15,2664	378,7	0	47,0728	15,4083	0	2	8	43,8	339,3	112300	24,3164	14,5077	20,3944	54	0	751
157500	859,495	16,4867	973,9939	15,2664	378,7	0	47,0728	15,4083	0	2	8	43,8	339,3	112300	22,7476	14,5077	19,2178	54	0	762,5
158000	859,995	16,4867	974,2339	15,2952	378,5	0	47,0728	15,4083	0	2	9	43,8	339,3	112301	24,3164	14,5077	20,0022	54	0	764,5
158500	860,495	16,4867	973,7548	15,2665	378,5	0	47,0728	15,4083	0	2	9	43,8	339,3	112301	23,1421	14,5077	19,6108	54	0	768,9912
159000	860,995	16,4627	973,9939	15,2952	378,2	0	47,0728	15,4083	0	2	8	43,8	339,3	112302	24,3164	14,5077	20,3944	54	0	751
159500	861,495	16,4867	974,2339	15,2952	378,2	0	47,0728	15,4083	0	2	8	43,8	339,3	112302	24,3164	14,5077	20,3944	54	0	758
160000	861,995	16,4627	974,2339	15,2952	377,9	0	47,0728	15,4083	0	2	9	43,8	339,3	112303	24,3164	14,5077	19,61	54	0	771
160500	862,495	16,4867	974,4739	15,2664	377,9	0	47,0728	15,4083	0	2	9	43,8	339,3	112303	23,9242	14,5077	20,0022	54	0	751,5
161000	862,995	16,4627	973,7539	15,2664	377,6	0	47,0728	15,4083	0	2	9	43,8	339,3	112304	24,7086	14,5077	20,3944	54	0	761,5
161500	863,495	16,5587	973,9939	15,18	377,6	0	47,0728	15,4083	0	2	9	43,8	339,3	112304	24,3164	14,5077	20,3944	54	0	769
162000	863,995	16,5587	973,7539	15,2376	377,2	0	47,0728	15,4083	0	2	9	43,8	339,3	112305	24,7086	14,5077	20,3944	54	0	758,5
162500	864,495	16,5587	973,7539	15,2088	377,2	0	47,0728	15,4083	0	2	9	43,8	339,3	112305	23,9242	14,5077	20,3944	54	0	748,5
163000	864,995	16,5587	973,9939	15,2088	376,9	0	47,0728	15,4083	0	2	9	43,8	339,3	112306	41,9654	16,0761	32,9448	54	0	781
163500	865,495	16,5348	974,472	15,2088	376,9	0	47,0728	15,4083	0	2	9	43,8	339,3	112306	37,2779	25,0582	33,3354	54	0	1050,4147
164000	865,995	16,5587	973,9939	15,2376	376,7	0	47,0728	15,4083	0	2	9	43,8	339,3	112307	41,181	27,447	31,376	54	1	1241
164500	866,495	16,5827	973,7539	15,2088	376,7	0	47,0728	15,4083	0	2	9	43,8	339,3	112307	71,7726	28,2312	47,064	54	3	1290,5
165000	866,995	16,5827	973,9939	15,2088	376,4	0	47,0728	15,4083	0	2	9	43,8	339,3	112308	84,323	28,2312	54,1236	54	6	1397,5
165500	867,495	16,5827	973,9939	15,2088	376,4	1,5936	47,0728	15,4083	0	2	9	43,8	339,3	112308	79,6355	27,8407	51,3892	54	10,9799	1449,7894
166000	867,995	16,6547	973,9939	15,18	376,2	1,6	47,0728	15,4083	0	2	9	43,8	339,3	112309	58,4378	28,2312	36,0824	54	13	1378,5
166500	868,495	16,6307	974,2339	15,18	376,2	5,9	47,0728	15,4083	0	2	9	43,8	333,1	112309	49,8094	30,5838	30,1994	54	15	1569
167000	868,995	16,6547	973,9939	15,18	376	5,9	47,0728	15,4082	0	2	9	43,8	333,1	112310	67,8506	36,4653	36,8668	54	16	1711,5
167500	869,495	16,6307	973,7539	15,1512	376	13,7	47,0728	15,4082	0	2	9	43,8	334,1	112310	64,3208	36,0732	30,9838	54	19	1997,5
168000	869,995	16,6547	974,2339	15,18	376	13,7	47,0729	15,4082	0	2	9	43,8	334,1	112311	37,259	29,7996	12,1582	54	21	2155
168500	870,495	16,6547	973,9943	15,1513	376	19,0895	47,0729	15,4082	0	2	9	43,8	335,3975	112311	16,1215	14,5375	8,6353	54	21	1880,037
169000	870,995	16,6547	973,9939	15,1512	376,1	22,1	47,0729	15,4082	0	2	9	43,8	336,8	112312	29,8072	26,2707	19,2178	55	21	1211
169500	871,495	16,6547	973,9939	15,1512	376,1	22,1	47,0729	15,4082	0	2	9	43,8	336,8	112312	30,1994	30,1917	21,571	55	20	1373
170000	871,995	16,6307	973,9939	15,18	376,6	22,1	47,0729	15,4082	0	2	9	43,8	336,8	112313	58,4378	33,3285	33,7292	55	21	1379
170500	872,495	16,6787	973,9939	15,1512	376,6	22	47,0729	15,4082	0	2	9	43,8	338,1	112313	73,7336	35,6811	42,3576	55	23	1468
171000	872,995	16,7027	974,2339	15,1512	376,8	22	47,073	15,4082	0	2	8	43,8	338,1	112314	70,2038	36,0732	40,3966	55	24	1606,5
171500	873,495	16,7267	973,9939	15,1512	376,8	23,5	47,073	15,4082	0	2	8	43,8	339	112314	69,4194	36,8574	37,6512	55	26	1743,5
